first_column,route_seq_id,o_zone_id,d_zone_id,o_super_zone_index,d_super_zone_index,od_pair_key,information_type,mode_type,demand_period,volume,distance_km,distance_mile,travel_time,FFTT,co2,nox,OD_based_UE_relative_gap_compared_to_least_time_path_travel_time,path_based_UE_gap,path_based_relative_UE_gap,preload_volume_from_route_input_file,ODME_volume_before,ODME_volume_after,ODME_volume_diff,SIMU_volume,SIMU_travel_time,toll,number_of_nodes,node_sequence,link_id_sequence,geometry,link_special_flag_sequence,sequential_link_delay,sequential_link_FFTT,DTM_OD_impact,DTM_path_impact,DTM_#_of_lane_closure_links,lane_closure_link_vector,DTM_new_path_generated,DTM_volume_before,DTM_volume_after,DTM_volume_diff, DTM_TT_0,DTM_Vol_0,
0,631,12,8,11,7,12->8,0,auto,am,353.2776,16.0000,9.9441,35.4991,16.0000,7.256031,0.001416,0.0015,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0,35.4991,0.0000,6,12;3;4;5;6;8;,35;6;9;12;16;,"LINESTRING (-96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711382 43.562324)",,0.025;0.329;0.360;5.488;13.298;,4.000;4.000;2.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,632,12,8,11,7,12->8,0,auto,am,116.3728,25.0000,15.5376,35.5007,25.0000,9.001328,0.002045,0.0015,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0,35.5007,0.0000,6,12;3;4;5;9;8;,35;6;9;13;24;,"LINESTRING (-96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.711382 43.562324)",,0.025;0.329;0.360;4.761;5.026;,4.000;4.000;2.000;5.000;10.000;,0,,,,,,,,,-1.000000,0.000000,
0,633,12,9,11,8,12->9,0,auto,am,600.0000,15.0000,9.3226,20.4745,15.0000,5.418380,0.001265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,20.4745,0.0000,5,12;3;4;5;9;,35;6;9;13;,"LINESTRING (-96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596)",,0.025;0.329;0.360;4.761;,4.000;4.000;2.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,634,12,9,11,8,12->9,0,auto,am,0.0000,14.0000,8.7011,31.6905,14.0000,5.958328,0.001061,0.0000,11.2141,0.2711,0.0000,0.0000,0.0000,0.0000,0,31.6905,0.0000,4,12;11;10;9;,36;32;26;,"LINESTRING (-96.780137 43.543941, -96.746841 43.544131, -96.731438 43.545271, -96.731241 43.548596)",,7.634;7.233;2.823;,6.000;5.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,635,12,10,11,9,12->10,0,auto,am,1511.7026,11.0000,6.8365,25.8671,11.0000,4.775614,0.000834,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,25.8671,0.0000,3,12;11;10;,36;32;,"LINESTRING (-96.780137 43.543941, -96.746841 43.544131, -96.731438 43.545271)",,7.634;7.233;,6.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,636,12,10,11,9,12->10,0,auto,am,488.2974,18.0000,11.1871,26.2852,18.0000,6.599936,0.001492,0.0040,0.4215,0.0102,0.0000,0.0000,0.0000,0.0000,0,26.2852,0.0000,6,12;3;4;5;9;10;,35;6;9;13;25;,"LINESTRING (-96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271)",,0.025;0.329;0.360;4.761;2.811;,4.000;4.000;2.000;5.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,637,12,11,11,10,12->11,0,auto,am,1400.0000,6.0000,3.7290,13.6336,6.0000,2.556659,0.000454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,13.6336,0.0000,2,12;11;,36;,"LINESTRING (-96.780137 43.543941, -96.746841 43.544131)",,7.634;,6.000;,0,,,,,,,,,-1.000000,0.000000,
0,638,12,11,11,10,12->11,0,auto,am,0.0000,14.0000,8.7011,15.4822,14.0000,4.815074,0.001222,0.0000,1.8510,0.0448,0.0000,0.0000,0.0000,0.0000,0,15.4822,0.0000,4,12;3;4;11;,35;6;10;,"LINESTRING (-96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131)",,0.025;0.329;1.128;,4.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,639,12,13,11,12,12->13,0,auto,am,1300.0000,3.0000,1.8645,3.0288,3.0000,1.037419,0.000275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,3.0288,0.0000,2,12;13;,37;,"LINESTRING (-96.780137 43.543941, -96.793377 43.490707)",,0.029;,3.000;,0,,,,,,,,,-1.000000,0.000000,
0,640,12,14,11,13,12->14,0,auto,am,700.0000,10.0000,6.2150,27.3047,10.0000,4.749241,0.000776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,27.3047,0.0000,3,12;11;14;,36;34;,"LINESTRING (-96.780137 43.543941, -96.746841 43.544131, -96.751035 43.529306)",,7.634;9.671;,6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,641,12,14,11,13,12->14,0,auto,am,0.0000,13.0000,8.0796,32.4376,13.0000,6.045042,0.001074,0.0000,5.1307,0.1240,0.0000,0.0000,0.0000,0.0000,0,32.4376,0.0000,5,12;13;24;23;14;,37;39;76;71;,"LINESTRING (-96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.750904 43.514858, -96.751035 43.529306)",,0.029;13.131;1.661;4.618;,3.000;4.000;2.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,642,12,15,11,14,12->15,0,auto,am,308.3509,17.0000,10.5656,39.4886,17.0000,7.331053,0.001289,0.0034,0.0850,0.0019,0.0000,0.0000,0.0000,0.0000,0,39.4886,0.0000,4,12;11;10;15;,36;32;28;,"LINESTRING (-96.780137 43.543941, -96.746841 43.544131, -96.731438 43.545271, -96.731504 43.529401)",,7.634;7.233;7.621;,6.000;5.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,643,12,15,11,14,12->15,0,auto,am,257.7795,15.0000,9.3226,39.4034,15.0000,6.954384,0.001156,0.0034,0.0120,0.0003,0.0000,0.0000,0.0000,0.0000,0,39.4034,0.0000,4,12;11;14;15;,36;34;41;,"LINESTRING (-96.780137 43.543941, -96.746841 43.544131, -96.751035 43.529306, -96.731504 43.529401)",,7.634;9.671;7.099;,6.000;4.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,644,12,15,11,14,12->15,0,auto,am,133.8696,24.0000,14.9161,39.9067,24.0000,9.155376,0.001946,0.0034,0.5066,0.0114,0.0000,0.0000,0.0000,0.0000,0,39.9067,0.0000,7,12;3;4;5;9;10;15;,35;6;9;13;25;28;,"LINESTRING (-96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271, -96.731504 43.529401)",,0.025;0.329;0.360;4.761;2.811;7.621;,4.000;4.000;2.000;5.000;3.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,645,12,15,11,14,12->15,0,auto,am,0.0000,15.0000,9.3226,44.5133,15.0000,7.691168,0.001254,0.0034,5.1093,0.1148,0.0000,0.0000,0.0000,0.0000,0,44.5133,0.0000,6,12;13;24;21;22;15;,37;39;75;65;67;,"LINESTRING (-96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401)",,0.029;13.131;8.420;2.097;5.837;,3.000;4.000;3.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,646,12,16,11,15,12->16,0,auto,am,70.9405,26.0000,16.1591,46.4726,26.0000,10.715476,0.002300,0.0011,0.2427,0.0052,0.0000,0.0000,0.0000,0.0000,0,46.4726,0.0000,7,12;3;1;2;6;8;16;,35;5;1;4;16;22;,"LINESTRING (-96.780137 43.543941, -96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744)",,0.025;0.010;0.001;1.404;13.298;5.735;,4.000;4.000;6.000;5.000;2.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,647,12,16,11,15,12->16,0,auto,am,260.9296,15.0000,9.3226,46.2319,15.0000,7.726605,0.001203,0.0011,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0,46.2319,0.0000,4,12;11;10;16;,36;32;29;,"LINESTRING (-96.780137 43.543941, -96.746841 43.544131, -96.731438 43.545271, -96.711382 43.546744)",,7.634;7.233;16.365;,6.000;5.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,648,12,16,11,15,12->16,0,auto,am,270.6683,21.0000,13.0516,46.2342,21.0000,9.324776,0.001793,0.0011,0.0026,0.0001,0.0000,0.0000,0.0000,0.0000,0,46.2342,0.0000,7,12;3;4;5;6;8;16;,35;6;9;12;16;22;,"LINESTRING (-96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744)",,0.025;0.329;0.360;5.488;13.298;5.735;,4.000;4.000;2.000;4.000;2.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,649,12,16,11,15,12->16,0,auto,am,60.7400,30.0000,18.6451,46.2358,30.0000,11.070073,0.002423,0.0011,0.0045,0.0001,0.0000,0.0000,0.0000,0.0000,0,46.2358,0.0000,7,12;3;4;5;9;8;16;,35;6;9;13;24;22;,"LINESTRING (-96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.711382 43.562324, -96.711382 43.546744)",,0.025;0.329;0.360;4.761;5.026;5.735;,4.000;4.000;2.000;5.000;10.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,650,12,16,11,15,12->16,0,auto,am,0.0000,22.0000,13.6731,46.6500,22.0000,9.550927,0.001860,0.0011,0.4215,0.0090,0.0000,0.0000,0.0000,0.0000,0,46.6500,0.0000,7,12;3;4;5;9;10;16;,35;6;9;13;25;29;,"LINESTRING (-96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271, -96.711382 43.546744)",,0.025;0.329;0.360;4.761;2.811;16.365;,4.000;4.000;2.000;5.000;3.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,651,12,16,11,15,12->16,0,auto,am,17.3799,33.0000,20.5096,46.3820,33.0000,11.885008,0.002719,0.0011,0.1539,0.0033,0.0000,0.0000,0.0000,0.0000,0,46.3820,0.0000,9,12;3;4;5;9;8;7;18;16;,35;6;9;13;24;20;18;55;,"LINESTRING (-96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711382 43.546744)",,0.025;0.329;0.360;4.761;5.026;2.620;0.062;0.199;,4.000;4.000;2.000;5.000;10.000;3.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,652,12,16,11,15,12->16,0,auto,am,19.3417,23.0000,14.2946,47.0186,23.0000,9.882007,0.001970,0.0011,0.7848,0.0167,0.0000,0.0000,0.0000,0.0000,0,47.0186,0.0000,7,12;13;24;21;20;18;16;,37;39;75;64;60;55;,"LINESTRING (-96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744)",,0.029;13.131;8.420;1.932;0.309;0.199;,3.000;4.000;3.000;6.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,653,12,17,11,16,12->17,0,auto,am,439.7673,19.0000,11.8086,42.1751,19.0000,8.002207,0.001439,0.0027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,42.1751,0.0000,4,12;11;10;17;,36;32;30;,"LINESTRING (-96.780137 43.543941, -96.746841 43.544131, -96.731438 43.545271, -96.711382 43.541280)",,7.634;7.233;8.308;,6.000;5.000;8.000;,0,,,,,,,,,-1.000000,0.000000,
0,654,12,17,11,16,12->17,0,auto,am,160.2327,26.0000,16.1591,42.5932,26.0000,9.826529,0.002096,0.0027,0.4215,0.0077,0.0000,0.0000,0.0000,0.0000,0,42.5932,0.0000,7,12;3;4;5;9;10;17;,35;6;9;13;25;30;,"LINESTRING (-96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271, -96.711382 43.541280)",,0.025;0.329;0.360;4.761;2.811;8.308;,4.000;4.000;2.000;5.000;3.000;8.000;,0,,,,,,,,,-1.000000,0.000000,
0,655,12,17,11,16,12->17,0,auto,am,0.0000,28.0000,17.4021,54.5063,28.0000,11.945874,0.002468,0.0027,12.3278,0.2262,0.0000,0.0000,0.0000,0.0000,0,54.5063,0.0000,8,12;3;1;2;6;8;16;17;,35;5;1;4;16;22;49;,"LINESTRING (-96.780137 43.543941, -96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744, -96.711382 43.541280)",,0.025;0.010;0.001;1.404;13.298;5.735;6.034;,4.000;4.000;6.000;5.000;2.000;5.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,656,12,17,11,16,12->17,0,auto,am,0.0000,17.0000,10.5656,54.2657,17.0000,8.957003,0.001371,0.0027,12.0851,0.2217,0.0000,0.0000,0.0000,0.0000,0,54.2657,0.0000,5,12;11;10;16;17;,36;32;29;49;,"LINESTRING (-96.780137 43.543941, -96.746841 43.544131, -96.731438 43.545271, -96.711382 43.546744, -96.711382 43.541280)",,7.634;7.233;16.365;6.034;,6.000;5.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,657,12,18,11,17,12->18,0,auto,am,13.3065,26.0000,16.1591,43.4198,26.0000,10.500346,0.002330,0.0086,0.2401,0.0044,0.0000,0.0000,0.0000,0.0000,0,43.4198,0.0000,8,12;3;1;2;6;8;7;18;,35;5;1;4;16;20;18;,"LINESTRING (-96.780137 43.543941, -96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744)",,0.025;0.010;0.001;1.404;13.298;2.620;0.062;,4.000;4.000;6.000;5.000;2.000;3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,658,12,18,11,17,12->18,0,auto,am,56.9814,21.0000,13.0516,43.1814,21.0000,9.109646,0.001824,0.0086,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0,43.1814,0.0000,8,12;3;4;5;6;8;7;18;,35;6;9;12;16;20;18;,"LINESTRING (-96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744)",,0.025;0.329;0.360;5.488;13.298;2.620;0.062;,4.000;4.000;2.000;4.000;2.000;3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,659,12,18,11,17,12->18,0,auto,am,16.0623,30.0000,18.6451,43.1830,30.0000,10.854943,0.002453,0.0086,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0,43.1830,0.0000,8,12;3;4;5;9;8;7;18;,35;6;9;13;24;20;18;,"LINESTRING (-96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744)",,0.025;0.329;0.360;4.761;5.026;2.620;0.062;,4.000;4.000;2.000;5.000;10.000;3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,660,12,18,11,17,12->18,0,auto,am,0.0000,18.0000,11.1871,49.4355,18.0000,8.756549,0.001468,0.0086,6.2508,0.1147,0.0000,0.0000,0.0000,0.0000,0,49.4355,0.0000,5,12;11;10;16;18;,36;32;29;50;,"LINESTRING (-96.780137 43.543941, -96.746841 43.544131, -96.731438 43.545271, -96.711382 43.546744, -96.694078 43.546744)",,7.634;7.233;16.365;0.204;,6.000;5.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,661,12,18,11,17,12->18,0,auto,am,113.6499,20.0000,12.4301,43.8196,20.0000,8.851943,0.001705,0.0086,0.6327,0.0116,0.0000,0.0000,0.0000,0.0000,0,43.8196,0.0000,6,12;13;24;21;20;18;,37;39;75;64;60;,"LINESTRING (-96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744)",,0.029;13.131;8.420;1.932;0.309;,3.000;4.000;3.000;6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,662,12,19,11,18,12->19,0,auto,am,129.7670,20.0000,12.4301,43.7935,20.0000,8.392753,0.001525,0.0033,0.0850,0.0016,0.0000,0.0000,0.0000,0.0000,0,43.7935,0.0000,5,12;11;10;15;19;,36;32;28;45;,"LINESTRING (-96.780137 43.543941, -96.746841 43.544131, -96.731438 43.545271, -96.731504 43.529401, -96.711316 43.529591)",,7.634;7.233;7.621;1.305;,6.000;5.000;6.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,663,12,19,11,18,12->19,0,auto,am,107.0553,18.0000,11.1871,43.7083,18.0000,8.016084,0.001393,0.0033,0.0120,0.0002,0.0000,0.0000,0.0000,0.0000,0,43.7083,0.0000,5,12;11;14;15;19;,36;34;41;45;,"LINESTRING (-96.780137 43.543941, -96.746841 43.544131, -96.751035 43.529306, -96.731504 43.529401, -96.711316 43.529591)",,7.634;9.671;7.099;1.305;,6.000;4.000;5.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,664,12,19,11,18,12->19,0,auto,am,63.1777,27.0000,16.7806,44.2116,27.0000,10.217075,0.002183,0.0033,0.5066,0.0093,0.0000,0.0000,0.0000,0.0000,0,44.2116,0.0000,8,12;3;4;5;9;10;15;19;,35;6;9;13;25;28;45;,"LINESTRING (-96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271, -96.731504 43.529401, -96.711316 43.529591)",,0.025;0.329;0.360;4.761;2.811;7.621;1.305;,4.000;4.000;2.000;5.000;3.000;6.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,665,12,19,11,18,12->19,0,auto,am,0.0000,18.0000,11.1871,48.8182,18.0000,8.752868,0.001490,0.0033,5.1093,0.0937,0.0000,0.0000,0.0000,0.0000,0,48.8182,0.0000,7,12;13;24;21;22;15;19;,37;39;75;65;67;45;,"LINESTRING (-96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.711316 43.529591)",,0.029;13.131;8.420;2.097;5.837;1.305;,3.000;4.000;3.000;2.000;3.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,666,12,20,11,19,12->20,0,auto,am,0.0000,30.0000,18.6451,47.7309,30.0000,11.872673,0.002682,0.0000,8.2276,0.1510,0.0000,0.0000,0.0000,0.0000,0,47.7309,0.0000,9,12;3;1;2;6;8;7;18;20;,35;5;1;4;16;20;18;56;,"LINESTRING (-96.780137 43.543941, -96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711185 43.515333)",,0.025;0.010;0.001;1.404;13.298;2.620;0.062;0.311;,4.000;4.000;6.000;5.000;2.000;3.000;2.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,667,12,20,11,19,12->20,0,auto,am,0.0000,25.0000,15.5376,47.4925,25.0000,10.481973,0.002176,0.0000,7.9875,0.1466,0.0000,0.0000,0.0000,0.0000,0,47.4925,0.0000,9,12;3;4;5;6;8;7;18;20;,35;6;9;12;16;20;18;56;,"LINESTRING (-96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711185 43.515333)",,0.025;0.329;0.360;5.488;13.298;2.620;0.062;0.311;,4.000;4.000;2.000;4.000;2.000;3.000;2.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,668,12,20,11,19,12->20,0,auto,am,400.0000,16.0000,9.9441,39.5108,16.0000,7.479566,0.001352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,39.5108,0.0000,5,12;13;24;21;20;,37;39;75;64;,"LINESTRING (-96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.730979 43.510485, -96.711185 43.515333)",,0.029;13.131;8.420;1.932;,3.000;4.000;3.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,669,12,20,11,19,12->20,0,auto,am,0.0000,18.0000,11.1871,43.3901,18.0000,8.186419,0.001472,0.0000,3.8783,0.0712,0.0000,0.0000,0.0000,0.0000,0,43.3901,0.0000,6,12;13;24;23;22;20;,37;39;76;72;68;,"LINESTRING (-96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.750904 43.514858, -96.731241 43.514858, -96.711185 43.515333)",,0.029;13.131;1.661;7.854;2.717;,3.000;4.000;2.000;4.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,670,12,21,11,20,12->21,0,auto,am,300.0000,10.0000,6.2150,31.5793,10.0000,5.393191,0.000868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,31.5793,0.0000,4,12;13;24;21;,37;39;75;,"LINESTRING (-96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.730979 43.510485)",,0.029;13.131;8.420;,3.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,671,12,21,11,20,12->21,0,auto,am,0.0000,24.0000,14.9161,51.4237,24.0000,10.277697,0.001954,0.0000,19.8432,0.3641,0.0000,0.0000,0.0000,0.0000,0,51.4237,0.0000,7,12;13;24;23;22;20;21;,37;39;76;72;68;62;,"LINESTRING (-96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.750904 43.514858, -96.731241 43.514858, -96.711185 43.515333, -96.730979 43.510485)",,0.029;13.131;1.661;7.854;2.717;2.034;,3.000;4.000;2.000;4.000;5.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,672,12,22,11,21,12->22,0,auto,am,0.0000,18.0000,11.1871,48.2227,18.0000,8.441906,0.001390,0.0001,12.5514,0.2303,0.0000,0.0000,0.0000,0.0000,0,48.2227,0.0000,5,12;11;14;15;22;,36;34;41;46;,"LINESTRING (-96.780137 43.543941, -96.746841 43.544131, -96.751035 43.529306, -96.731504 43.529401, -96.731241 43.514858)",,7.634;9.671;7.099;5.819;,6.000;4.000;5.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,673,12,22,11,21,12->22,0,auto,am,412.2998,12.0000,7.4580,35.6760,12.0000,6.201703,0.001020,0.0001,0.0058,0.0001,0.0000,0.0000,0.0000,0.0000,0,35.6760,0.0000,5,12;13;24;21;22;,37;39;75;65;,"LINESTRING (-96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.730979 43.510485, -96.731241 43.514858)",,0.029;13.131;8.420;2.097;,3.000;4.000;3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,674,12,22,11,21,12->22,0,auto,am,287.7002,13.0000,8.0796,35.6734,13.0000,6.380719,0.001084,0.0001,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0,35.6734,0.0000,5,12;13;24;23;22;,37;39;76;72;,"LINESTRING (-96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.750904 43.514858, -96.731241 43.514858)",,0.029;13.131;1.661;7.854;,3.000;4.000;2.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,675,12,23,11,22,12->23,0,auto,am,0.0000,14.0000,8.7011,35.9463,14.0000,6.409466,0.001078,0.0000,12.1270,0.2225,0.0000,0.0000,0.0000,0.0000,0,35.9463,0.0000,4,12;11;14;23;,36;34;42;,"LINESTRING (-96.780137 43.543941, -96.746841 43.544131, -96.751035 43.529306, -96.750904 43.514858)",,7.634;9.671;4.642;,6.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,676,12,23,11,22,12->23,0,auto,am,700.0000,9.0000,5.5935,23.8199,9.0000,4.387157,0.000771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,23.8199,0.0000,4,12;13;24;23;,37;39;76;,"LINESTRING (-96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.750904 43.514858)",,0.029;13.131;1.661;,3.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,677,12,24,11,23,12->24,0,auto,am,500.0000,7.0000,4.3505,20.1594,7.0000,3.618613,0.000620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,20.1594,0.0000,3,12;13;24;,37;39;,"LINESTRING (-96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164)",,0.029;13.131;,3.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,678,13,1,12,0,13->1,0,auto,am,500.0000,11.0000,6.8365,11.0645,11.0000,3.806488,0.001011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,11.0645,0.0000,4,13;12;3;1;,38;35;5;,"LINESTRING (-96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.770420 43.612828)",,0.030;0.025;0.010;,3.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,679,13,2,12,1,13->2,0,auto,am,300.0000,17.0000,10.5656,17.0656,17.0000,5.885012,0.001564,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,17.0656,0.0000,5,13;12;3;1;2;,38;35;5;1;,"LINESTRING (-96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813)",,0.030;0.025;0.010;0.001;,3.000;4.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,680,13,3,12,2,13->3,0,auto,am,100.0000,7.0000,4.3505,7.0544,7.0000,2.421445,0.000642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,7.0544,0.0000,3,13;12;3;,38;35;,"LINESTRING (-96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962)",,0.030;0.025;,3.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,681,13,4,12,3,13->4,0,auto,am,600.0000,11.0000,6.8365,11.3838,11.0000,3.793407,0.000994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,11.3838,0.0000,4,13;12;3;4;,38;35;6;,"LINESTRING (-96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654)",,0.030;0.025;0.329;,3.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,682,13,5,12,4,13->5,0,auto,am,200.0000,13.0000,8.0796,13.7434,13.0000,4.479455,0.001162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,13.7434,0.0000,5,13;12;3;4;5;,38;35;6;9;,"LINESTRING (-96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034)",,0.030;0.025;0.329;0.360;,3.000;4.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
