link_seq_id,link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,vehicle_volume,person_volume,ref_volume,ref_diff,restricted_turn_nodes,auto_turn_volume,ODME_volume_before,ODME_volume_after,ODME_volume_diff,ODME_obs_count,ODME_upperbound_capacity_type,ODME_obs_count_dev,preload_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,lane_capacity,link_capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,vehicle_vol_auto,MEU_vol_auto,mode_link_cap_auto,mode_DOC_auto,mode_TT_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,DTM_type,DTM_volume_before,DTM_volume_after,DTM_volume_diff,DTM_speed_before,DTM_speed_after,DTM_speed_diff,DTM_DoC_before,DTM_DoC_after,DTM_Doc_diff,DTM_P_before,DTM_P_after,DTM_P_diff,notes
44,44,bpr,15,14,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,9030.179,9030.179,-1.000,0.000,,11:1199;23:1473;,0.000,0.000,0.000,,,,0.000,12.215,24.561,15.265,0.409,1.761,1.761,5127.526,5127.526,0.000,0.000,0.000,1.000,1.000,9030.179,0.955,1.142,1.822,1.083,60.000,51.000,0.400,4.000,14.069,9.427,28061.463,1838.341,28061.463,1838.341,1085.826,953.029,"LINESTRING (-96.731505 43.529666, -96.751037 43.529571)",9030.179,9030.179,5127.526,1.761118,12.215,60.000,60.000,60.000,60.000,13.861,10.070,9.649,12.033,45.391,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,9030.179,9030.179,0.000,24.561,0.000,-24.561,1.761,0.000,-1.761,1.822,0.000,-1.822,period-based
45,45,bpr,15,19,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,19006.115,19006.115,-1.000,0.000,,17:6690;20:5440;,0.000,0.000,0.000,,,,0.000,4.305,41.813,25.987,0.697,1.305,1.305,14564.753,14564.753,0.000,0.000,0.000,1.000,1.000,19006.115,0.955,1.142,1.294,0.583,60.000,51.000,0.400,4.000,28.471,24.037,35437.133,1363.653,35437.133,1363.653,413.348,245.647,"LINESTRING (-96.731501 43.529136, -96.711314 43.529326)",19006.115,19006.115,14564.753,1.304939,4.305,60.000,60.000,60.000,60.000,37.254,26.133,24.762,32.254,54.383,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,19006.115,19006.115,0.000,41.813,0.000,-41.813,1.305,0.000,-1.305,1.294,0.000,-1.294,period-based
46,46,bpr,15,22,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,18203.232,18203.232,-1.000,0.000,,21:4302;23:3250;,0.000,0.000,0.000,,,,0.000,8.819,20.410,12.685,0.340,1.896,1.896,9599.181,9599.181,0.000,0.000,0.000,1.000,1.000,18203.232,0.955,1.142,1.983,1.083,60.000,51.000,0.400,4.000,11.261,7.101,33940.148,2675.659,33940.148,2675.659,1765.498,1604.881,"LINESTRING (-96.731768 43.529396, -96.731506 43.514853)",18203.232,18203.232,9599.181,1.896332,8.819,60.000,60.000,60.000,60.000,10.007,7.530,7.250,8.823,43.832,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,18203.232,18203.232,0.000,20.410,0.000,-20.410,1.896,0.000,-1.896,1.983,0.000,-1.983,period-based
47,47,bpr,16,8,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,8399.955,8399.955,-1.000,0.000,,6:4046;9:1186;,0.000,0.000,0.000,,,,0.000,10.760,27.880,17.328,0.465,1.665,1.665,5045.823,5045.823,0.000,0.000,0.000,1.000,1.000,8399.955,0.955,1.142,1.709,1.083,60.000,51.000,0.400,4.000,16.474,11.564,26103.029,1506.427,26103.029,1506.427,806.430,682.902,"LINESTRING (-96.711117 43.546744, -96.711117 43.562324)",8399.955,8399.955,5045.823,1.664735,10.760,60.000,60.000,60.000,60.000,17.500,12.417,11.857,15.043,46.871,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8399.955,8399.955,0.000,27.880,0.000,-27.880,1.665,0.000,-1.665,1.709,0.000,-1.709,period-based
48,48,bpr,16,10,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,11109.608,11109.608,-1.000,0.000,,9:302;11:2658;15:0;,0.000,0.000,0.000,,,,0.000,20.452,11.735,7.293,0.196,2.288,2.288,4854.918,4854.918,0.000,0.000,0.000,1.000,1.000,11109.608,0.955,1.142,2.457,1.083,60.000,51.000,0.400,4.000,6.013,3.274,27618.666,3786.896,27618.666,3786.896,3046.255,2915.554,"LINESTRING (-96.711401 43.547008, -96.731457 43.545535)",11109.608,11109.608,4854.918,2.288321,20.452,60.000,60.000,60.000,60.000,4.152,3.411,3.322,3.808,41.525,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,11109.608,11109.608,0.000,11.735,0.000,-11.735,2.288,0.000,-2.288,2.457,0.000,-2.457,period-based
49,49,bpr,16,17,1.000000,2.000000,1.243008,2.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,11075.444,11075.444,-1.000,0.000,,10:0;19:2731;,0.000,0.000,0.000,,,,0.000,8.034,14.937,9.283,0.249,2.118,2.118,5229.910,5229.910,0.000,0.000,0.000,1.000,1.000,11075.444,0.955,1.142,2.249,1.083,60.000,51.000,0.400,4.000,7.860,4.539,13766.867,1482.960,13766.867,1482.960,1113.779,1048.629,"LINESTRING (-96.711647 43.546744, -96.711647 43.541280)",11075.444,11075.444,5229.910,2.117712,8.034,60.000,60.000,60.000,60.000,6.000,4.763,4.617,5.418,42.240,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,11075.444,11075.444,0.000,14.937,0.000,-14.937,2.118,0.000,-2.118,2.249,0.000,-2.249,period-based
50,50,bpr,16,18,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,16139.652,16139.652,-1.000,0.000,,7:5398;20:8840;,0.000,0.000,0.000,,,,0.000,3.204,56.187,34.921,0.936,0.820,0.820,19679.897,19679.897,0.000,0.000,0.000,1.000,1.000,16139.652,0.955,1.142,0.432,0.000,60.000,51.000,0.400,4.000,48.978,50.299,30092.578,861.740,30092.578,861.740,54.757,0.000,"LINESTRING (-96.711382 43.546479, -96.694078 43.546479)",16139.652,16139.652,19679.897,0.820109,3.204,60.000,60.000,60.000,60.000,57.359,54.295,53.703,54.718,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,16139.652,16139.652,0.000,56.187,0.000,-56.187,0.820,0.000,-0.820,0.432,0.000,-0.432,period-based
51,51,bpr,17,10,1.000000,8.000000,4.972032,8.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,8100.000,8100.000,-1.000,0.000,,9:2452;11:1747;15:0;,0.000,0.000,0.000,,,,0.000,16.308,29.433,18.293,0.491,1.622,1.622,4993.511,4993.511,0.000,0.000,0.000,1.000,1.000,8100.000,0.955,1.142,1.659,1.083,60.000,51.000,0.400,4.000,17.652,12.657,40273.461,2201.582,40273.461,2201.582,1121.582,930.994,"LINESTRING (-96.711330 43.541540, -96.731386 43.545531)",8100.000,8100.000,4993.511,1.622105,16.308,60.000,60.000,60.000,60.000,19.375,13.621,12.989,16.595,47.631,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8100.000,8100.000,0.000,29.433,0.000,-29.433,1.622,0.000,-1.622,1.659,0.000,-1.659,period-based
52,52,bpr,17,16,1.000000,2.000000,1.243008,2.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,11190.294,11190.294,-1.000,0.000,,8:1950;10:0;18:3693;,0.000,0.000,0.000,,,,0.000,8.288,14.479,8.999,0.241,2.140,2.140,5229.910,5229.910,0.000,0.000,0.000,1.000,1.000,11190.294,0.955,1.142,2.276,1.083,60.000,51.000,0.400,4.000,7.590,4.348,13909.626,1545.747,13909.626,1545.747,1172.737,1106.912,"LINESTRING (-96.711117 43.541280, -96.711117 43.546744)",11190.294,11190.294,5229.910,2.139672,8.288,60.000,60.000,60.000,60.000,5.715,4.558,4.421,5.172,42.129,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,11190.294,11190.294,0.000,14.479,0.000,-14.479,2.140,0.000,-2.140,2.276,0.000,-2.276,period-based
53,53,bpr,17,19,1.000000,2.000000,1.243008,2.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,9587.106,9587.106,-1.000,0.000,,15:6732;20:73;,0.000,0.000,0.000,,,,0.000,6.680,17.964,11.164,0.299,1.987,1.987,4823.951,4823.951,0.000,0.000,0.000,1.000,1.000,9587.107,0.955,1.142,2.092,1.083,60.000,51.000,0.400,4.000,9.701,5.890,11916.851,1067.389,11916.851,1067.389,747.819,691.424,"LINESTRING (-96.711647 43.541279, -96.711581 43.529590)",9587.107,9587.107,4823.951,1.987397,6.680,60.000,60.000,60.000,60.000,8.074,6.217,6.004,7.192,43.059,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,9587.106,9587.106,0.000,17.964,0.000,-17.964,1.987,0.000,-1.987,2.092,0.000,-2.092,period-based
54,54,bpr,18,7,1.000000,2.000000,1.243008,2.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,15919.675,15919.675,-1.000,0.000,,8:8046;,0.000,0.000,0.000,,,,0.000,2.064,58.133,36.130,0.969,0.680,0.680,23403.473,23403.473,0.000,0.000,0.000,1.000,1.000,15919.675,0.955,1.142,0.204,0.000,60.000,51.000,0.400,4.000,54.224,50.964,19788.285,547.698,19788.285,547.698,17.042,0.000,"LINESTRING (-96.693814 43.546733, -96.693158 43.563833)",15919.675,15919.675,23403.473,0.680227,2.064,60.000,60.000,60.000,60.000,58.790,56.785,54.984,57.580,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,15919.675,15919.675,0.000,58.133,0.000,-58.133,0.680,0.000,-0.680,0.204,0.000,-0.204,period-based
55,55,bpr,18,16,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,16048.756,16048.756,-1.000,0.000,,10:4762;17:3558;,0.000,0.000,0.000,,,,0.000,3.199,56.267,34.970,0.938,0.815,0.815,19679.897,19679.897,0.000,0.000,0.000,1.000,1.000,16048.756,0.955,1.142,0.422,0.000,60.000,51.000,0.400,4.000,49.179,50.359,29923.100,855.670,29923.100,855.670,53.232,0.000,"LINESTRING (-96.694078 43.547008, -96.711382 43.547008)",16048.756,16048.756,19679.897,0.815490,3.199,60.000,60.000,60.000,60.000,57.403,54.472,53.855,54.807,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,16048.756,16048.756,0.000,56.267,0.000,-56.267,0.815,0.000,-0.815,0.422,0.000,-0.422,period-based
56,56,bpr,18,20,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,19859.791,19859.791,-1.000,0.000,,19:4153;21:3483;22:3915;,0.000,0.000,0.000,,,,0.000,4.311,55.670,34.599,0.928,0.849,0.849,23403.473,23403.473,0.000,0.000,0.000,1.000,1.000,19859.790,0.955,1.142,0.495,0.000,60.000,51.000,0.400,4.000,47.696,49.802,49371.762,1426.966,49371.762,1426.966,102.980,0.000,"LINESTRING (-96.694311 43.546870, -96.711418 43.515460)",19859.790,19859.790,23403.473,0.848583,4.311,60.000,60.000,60.000,60.000,57.029,53.101,52.673,54.057,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,19859.791,19859.791,0.000,55.670,0.000,-55.670,0.849,0.000,-0.849,0.495,0.000,-0.495,period-based
57,57,bpr,19,15,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,18902.998,18902.998,-1.000,0.000,,10:4772;14:3528;22:4702;,0.000,0.000,0.000,,,,0.000,4.277,42.088,26.158,0.701,1.298,1.298,14564.753,14564.753,0.000,0.000,0.000,1.000,1.000,18902.998,0.955,1.142,1.286,0.583,60.000,51.000,0.400,4.000,28.745,24.353,35244.867,1347.406,35244.867,1347.406,402.256,235.464,"LINESTRING (-96.711319 43.529856, -96.731506 43.529666)",18902.998,18902.998,14564.753,1.297859,4.277,60.000,60.000,60.000,60.000,37.667,26.476,25.087,32.656,54.517,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,18902.998,18902.998,0.000,42.088,0.000,-42.088,1.298,0.000,-1.298,1.286,0.000,-1.286,period-based
58,58,bpr,19,17,1.000000,2.000000,1.243008,2.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,9701.957,9701.957,-1.000,0.000,,16:2745;,0.000,0.000,0.000,,,,0.000,6.908,17.370,10.795,0.289,2.011,2.011,4823.951,4823.951,0.000,0.000,0.000,1.000,1.000,9701.957,0.955,1.142,2.120,1.083,60.000,51.000,0.400,4.000,9.333,5.613,12059.611,1117.096,12059.611,1117.096,793.698,736.628,"LINESTRING (-96.711051 43.529593, -96.711117 43.541282)",9701.957,9701.957,4823.951,2.011206,6.908,60.000,60.000,60.000,60.000,7.641,5.918,5.719,6.824,42.887,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,9701.957,9701.957,0.000,17.370,0.000,-17.370,2.011,0.000,-2.011,2.120,0.000,-2.120,period-based
59,59,bpr,19,20,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,8564.221,8564.221,-1.000,0.000,,18:4153;21:20;22:0;,0.000,0.000,0.000,,,,0.000,9.154,26.219,16.295,0.437,1.712,1.712,5002.608,5002.608,0.000,0.000,0.000,1.000,1.000,8564.221,0.955,1.142,1.764,1.083,60.000,51.000,0.400,4.000,15.252,10.462,21290.791,1306.568,21290.791,1306.568,735.620,634.865,"LINESTRING (-96.711581 43.529589, -96.711450 43.515331)",8564.221,8564.221,5002.608,1.711951,9.154,60.000,60.000,60.000,60.000,15.615,11.205,10.718,13.485,46.105,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8564.221,8564.221,0.000,26.219,0.000,-26.219,1.712,0.000,-1.712,1.764,0.000,-1.764,period-based
60,60,bpr,20,18,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,19822.102,19822.102,-1.000,0.000,,7:9381;16:8727;,0.000,0.000,0.000,,,,0.000,4.309,55.700,34.618,0.928,0.847,0.847,23403.473,23403.473,0.000,0.000,0.000,1.000,1.000,19822.102,0.955,1.142,0.491,0.000,60.000,51.000,0.400,4.000,47.770,49.837,49278.066,1423.480,49278.066,1423.480,102.006,0.000,"LINESTRING (-96.710953 43.515207, -96.693846 43.546617)",19822.102,19822.102,23403.473,0.846973,4.309,60.000,60.000,60.000,60.000,57.051,53.174,52.736,54.101,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,19822.102,19822.102,0.000,55.700,0.000,-55.700,0.847,0.000,-0.847,0.491,0.000,-0.491,period-based
61,61,bpr,20,19,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,8575.953,8575.953,-1.000,0.000,,15:5290;17:141;,0.000,0.000,0.000,,,,0.000,9.182,26.138,16.245,0.436,1.714,1.714,5002.608,5002.608,0.000,0.000,0.000,1.000,1.000,8575.953,0.955,1.142,1.767,1.083,60.000,51.000,0.400,4.000,15.193,10.410,21319.959,1312.403,21319.959,1312.403,740.673,639.779,"LINESTRING (-96.710920 43.515336, -96.711051 43.529594)",8575.953,8575.953,5002.608,1.714297,9.182,60.000,60.000,60.000,60.000,15.527,11.148,10.664,13.412,46.069,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8575.953,8575.953,0.000,26.138,0.000,-26.138,1.714,0.000,-1.714,1.767,0.000,-1.767,period-based
62,62,bpr,20,21,1.000000,6.000000,3.729024,6.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,6203.668,6203.668,-1.000,0.000,,22:0;24:3338;,0.000,0.000,0.000,,,,0.000,8.034,44.812,27.851,0.747,1.226,1.226,5059.912,5059.912,0.000,0.000,0.000,1.000,1.000,6203.669,0.955,1.142,1.205,0.417,60.000,51.000,0.400,4.000,31.548,27.661,23133.631,830.630,23133.631,830.630,210.263,100.786,"LINESTRING (-96.711248 43.515591, -96.731042 43.510742)",6203.669,6203.669,5059.912,1.226043,8.034,60.000,60.000,60.000,60.000,41.627,30.041,28.489,36.684,55.714,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,6203.668,6203.668,0.000,44.812,0.000,-44.812,1.226,0.000,-1.226,1.205,0.000,-1.205,period-based
63,63,bpr,20,22,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,7048.848,7048.848,-1.000,0.000,,15:0;23:1848;,0.000,0.000,0.000,,,,0.000,7.790,38.513,23.936,0.642,1.389,1.389,5075.697,5075.697,0.000,0.000,0.000,1.000,1.000,7048.848,0.955,1.142,1.389,0.750,60.000,51.000,0.400,4.000,25.310,20.478,21904.436,915.135,21904.436,915.135,327.731,224.072,"LINESTRING (-96.711191 43.515598, -96.731248 43.515123)",7048.848,7048.848,5075.697,1.388745,7.790,60.000,60.000,60.000,60.000,32.210,22.244,21.086,27.564,52.629,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,7048.848,7048.848,0.000,38.513,0.000,-38.513,1.389,0.000,-1.389,1.389,0.000,-1.389,period-based
64,64,bpr,21,20,1.000000,6.000000,3.729024,6.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,6124.303,6124.303,-1.000,0.000,,18:3499;19:25;22:0;,0.000,0.000,0.000,,,,0.000,7.932,45.389,28.209,0.756,1.210,1.210,5059.912,5059.912,0.000,0.000,0.000,1.000,1.000,6124.303,0.955,1.142,1.187,0.250,60.000,51.000,0.400,4.000,32.164,28.403,22837.676,809.583,22837.676,809.583,197.153,89.077,"LINESTRING (-96.730916 43.510228, -96.711122 43.515076)",6124.303,6124.303,5059.912,1.210358,7.932,60.000,60.000,60.000,60.000,42.417,30.832,29.250,37.539,55.928,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,6124.303,6124.303,0.000,45.389,0.000,-45.389,1.210,0.000,-1.210,1.187,0.000,-1.187,period-based
65,65,bpr,21,22,1.000000,2.000000,1.243008,2.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,8503.459,8503.459,-1.000,0.000,,15:4560;,0.000,0.000,0.000,,,,0.000,4.097,29.292,18.205,0.488,1.626,1.626,5229.910,5229.910,0.000,0.000,0.000,1.000,1.000,8503.459,0.955,1.142,1.663,1.083,60.000,51.000,0.400,4.000,17.543,12.555,10569.868,580.596,10569.868,580.596,297.147,247.127,"LINESTRING (-96.730715 43.510501, -96.730977 43.514874)",8503.459,8503.459,5229.910,1.625928,4.097,60.000,60.000,60.000,60.000,19.200,13.509,12.883,16.450,47.561,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8503.459,8503.459,0.000,29.292,0.000,-29.292,1.626,0.000,-1.626,1.663,0.000,-1.663,period-based
