link_id,link_no,layer_no,from_node_id,to_node_id,from_gate_flag,to_gate_flag,link_type,link_type_name,link_type_code,lanes,link_distance_VDF,free_speed,cutoff_speed,fftt,capacity,allow_uses,BPR_plf,BPR_alpha,BPR_beta,QVDF_plf1,QVDF_alpha1,QVDF_beta1,QVDF_cd1,QVDF_n1,QVDF_s1,geometry
87,87,0,60,61,-1,-1,15,unclassified,unclassified,1.000000,0.006490,60.000000,51.000000,0.006490,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9292506 33.4248952, -111.9292543 33.4249537)",
88,88,0,61,60,-1,-1,15,unclassified,unclassified,1.000000,0.006490,60.000000,51.000000,0.006490,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9292543 33.4249537, -111.9292506 33.4248952)",
89,89,0,61,62,-1,-1,15,unclassified,unclassified,1.000000,0.038140,60.000000,51.000000,0.038140,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9292543 33.4249537, -111.9292564 33.4252977)",
90,90,0,62,61,-1,-1,15,unclassified,unclassified,1.000000,0.038140,60.000000,51.000000,0.038140,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9292564 33.4252977, -111.9292543 33.4249537)",
91,91,0,62,63,-1,-1,15,unclassified,unclassified,1.000000,0.038800,60.000000,51.000000,0.038800,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9292564 33.4252977, -111.9292588 33.4256477)",
92,92,0,63,62,-1,-1,15,unclassified,unclassified,1.000000,0.038800,60.000000,51.000000,0.038800,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9292588 33.4256477, -111.9292564 33.4252977)",
93,93,0,63,64,-1,-1,15,unclassified,unclassified,1.000000,0.040000,60.000000,51.000000,0.040000,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9292588 33.4256477, -111.9292613 33.4260085)",
94,94,0,64,63,-1,-1,15,unclassified,unclassified,1.000000,0.040000,60.000000,51.000000,0.040000,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9292613 33.4260085, -111.9292588 33.4256477)",
95,95,0,64,65,-1,-1,15,unclassified,unclassified,1.000000,0.011810,60.000000,51.000000,0.011810,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9292613 33.4260085, -111.9292620 33.4261150)",
96,96,0,65,64,-1,-1,15,unclassified,unclassified,1.000000,0.011810,60.000000,51.000000,0.011810,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9292620 33.4261150, -111.9292613 33.4260085)",
97,97,0,65,66,-1,-1,15,unclassified,unclassified,1.000000,0.004060,60.000000,51.000000,0.004060,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9292620 33.4261150, -111.9292627 33.4261516)",
98,98,0,66,65,-1,-1,15,unclassified,unclassified,1.000000,0.004060,60.000000,51.000000,0.004060,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9292627 33.4261516, -111.9292620 33.4261150)",
99,99,0,66,67,-1,-1,15,unclassified,unclassified,1.000000,0.064420,60.000000,51.000000,0.064420,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9292627 33.4261516, -111.9292732 33.4267326)",
100,100,0,67,66,-1,-1,15,unclassified,unclassified,1.000000,0.064420,60.000000,51.000000,0.064420,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9292732 33.4267326, -111.9292627 33.4261516)",
101,101,0,67,68,-1,-1,15,unclassified,unclassified,1.000000,0.065810,60.000000,51.000000,0.065810,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9292732 33.4267326, -111.9292840 33.4273261)",
102,102,0,68,67,-1,-1,15,unclassified,unclassified,1.000000,0.065810,60.000000,51.000000,0.065810,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9292840 33.4273261, -111.9292732 33.4267326)",
103,103,0,68,69,-1,-1,15,unclassified,unclassified,1.000000,0.072520,60.000000,51.000000,0.072520,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9292840 33.4273261, -111.9292893 33.4279802)",
104,104,0,69,68,-1,-1,15,unclassified,unclassified,1.000000,0.072520,60.000000,51.000000,0.072520,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9292893 33.4279802, -111.9292840 33.4273261)",
105,105,0,69,70,-1,-1,15,unclassified,unclassified,1.000000,0.063180,60.000000,51.000000,0.063180,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9292893 33.4279802, -111.9293056 33.4285499)",
106,106,0,70,69,-1,-1,15,unclassified,unclassified,1.000000,0.063180,60.000000,51.000000,0.063180,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9293056 33.4285499, -111.9292893 33.4279802)",
107,107,0,70,71,-1,-1,15,unclassified,unclassified,1.000000,0.012960,60.000000,51.000000,0.012960,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9293056 33.4285499, -111.9293060 33.4286668)",
108,108,0,71,70,-1,-1,15,unclassified,unclassified,1.000000,0.012960,60.000000,51.000000,0.012960,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9293060 33.4286668, -111.9293056 33.4285499)",
109,109,0,72,73,-1,-1,5,tertiary,tertiary,1.000000,0.011370,60.000000,51.000000,0.011370,1200.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9262379 33.4209763, -111.9261191 33.4209521)",
110,110,0,73,72,-1,-1,5,tertiary,tertiary,1.000000,0.011370,60.000000,51.000000,0.011370,1200.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9261191 33.4209521, -111.9262379 33.4209763)",
111,111,0,73,74,-1,-1,5,tertiary,tertiary,1.000000,0.001830,60.000000,51.000000,0.001830,1200.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9261191 33.4209521, -111.9261000 33.4209480)",
112,112,0,74,73,-1,-1,5,tertiary,tertiary,1.000000,0.001830,60.000000,51.000000,0.001830,1200.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9261000 33.4209480, -111.9261191 33.4209521)",
113,113,0,75,76,-1,-1,6,residential,residential,1.000000,0.010030,60.000000,51.000000,0.010030,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9366324 33.4174773, -111.9366283 33.4173869)",
114,114,0,76,75,-1,-1,6,residential,residential,1.000000,0.010030,60.000000,51.000000,0.010030,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9366283 33.4173869, -111.9366324 33.4174773)",
115,115,0,76,77,-1,-1,6,residential,residential,1.000000,0.105090,60.000000,51.000000,0.105090,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9366283 33.4173869, -111.9366279 33.4173593, -111.9366160 33.4164391)",
116,116,0,77,76,-1,-1,6,residential,residential,1.000000,0.105090,60.000000,51.000000,0.105090,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9366160 33.4164391, -111.9366279 33.4173593, -111.9366283 33.4173869)",
117,117,0,77,78,-1,-1,6,residential,residential,1.000000,0.018450,60.000000,51.000000,0.018450,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9366160 33.4164391, -111.9366153 33.4163183, -111.9366156 33.4162727)",
118,118,0,78,77,-1,-1,6,residential,residential,1.000000,0.018450,60.000000,51.000000,0.018450,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9366156 33.4162727, -111.9366153 33.4163183, -111.9366160 33.4164391)",
119,119,0,78,79,-1,-1,6,residential,residential,1.000000,0.007510,60.000000,51.000000,0.007510,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9366156 33.4162727, -111.9366150 33.4162050)",
120,120,0,79,78,-1,-1,6,residential,residential,1.000000,0.007510,60.000000,51.000000,0.007510,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9366150 33.4162050, -111.9366156 33.4162727)",
121,121,0,79,80,-1,-1,6,residential,residential,1.000000,0.007460,60.000000,51.000000,0.007460,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9366150 33.4162050, -111.9366127 33.4161377)",
122,122,0,80,79,-1,-1,6,residential,residential,1.000000,0.007460,60.000000,51.000000,0.007460,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9366127 33.4161377, -111.9366150 33.4162050)",
123,123,0,80,81,-1,-1,6,residential,residential,1.000000,0.079800,60.000000,51.000000,0.079800,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9366127 33.4161377, -111.9366121 33.4161007, -111.9366060 33.4154179)",
124,124,0,81,80,-1,-1,6,residential,residential,1.000000,0.079800,60.000000,51.000000,0.079800,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9366060 33.4154179, -111.9366121 33.4161007, -111.9366127 33.4161377)",
125,125,0,81,82,-1,-1,6,residential,residential,1.000000,0.035760,60.000000,51.000000,0.035760,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9366060 33.4154179, -111.9366028 33.4150954)",
126,126,0,82,81,-1,-1,6,residential,residential,1.000000,0.035760,60.000000,51.000000,0.035760,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9366028 33.4150954, -111.9366060 33.4154179)",
127,127,0,82,83,-1,-1,6,residential,residential,1.000000,0.016820,60.000000,51.000000,0.016820,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9366028 33.4150954, -111.9366013 33.4149437)",
128,128,0,83,82,-1,-1,6,residential,residential,1.000000,0.016820,60.000000,51.000000,0.016820,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9366013 33.4149437, -111.9366028 33.4150954)",
129,129,0,83,84,-1,-1,6,residential,residential,1.000000,0.015550,60.000000,51.000000,0.015550,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9366013 33.4149437, -111.9365974 33.4148035)",
130,130,0,84,83,-1,-1,6,residential,residential,1.000000,0.015550,60.000000,51.000000,0.015550,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9365974 33.4148035, -111.9366013 33.4149437)",
131,131,0,84,85,-1,-1,6,residential,residential,1.000000,0.006930,60.000000,51.000000,0.006930,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9365974 33.4148035, -111.9365984 33.4147410)",
132,132,0,85,84,-1,-1,6,residential,residential,1.000000,0.006930,60.000000,51.000000,0.006930,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9365984 33.4147410, -111.9365974 33.4148035)",
133,133,0,86,87,-1,-1,6,residential,residential,1.000000,0.013700,60.000000,51.000000,0.013700,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9370825 33.4144000, -111.9370852 33.4145236)",
134,134,0,87,86,-1,-1,6,residential,residential,1.000000,0.013700,60.000000,51.000000,0.013700,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9370852 33.4145236, -111.9370825 33.4144000)",
135,135,0,88,89,-1,-1,6,residential,residential,1.000000,0.036600,60.000000,51.000000,0.036600,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381322 33.4190867, -111.9381900 33.4190773, -111.9385248 33.4190744)",
136,136,0,89,88,-1,-1,6,residential,residential,1.000000,0.036600,60.000000,51.000000,0.036600,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9385248 33.4190744, -111.9381900 33.4190773, -111.9381322 33.4190867)",
137,137,0,89,90,-1,-1,6,residential,residential,1.000000,0.088680,60.000000,51.000000,0.088680,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9385248 33.4190744, -111.9394786 33.4190668)",
138,138,0,90,89,-1,-1,6,residential,residential,1.000000,0.088680,60.000000,51.000000,0.088680,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9394786 33.4190668, -111.9385248 33.4190744)",
139,139,0,90,91,-1,-1,6,residential,residential,1.000000,0.030160,60.000000,51.000000,0.030160,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9394786 33.4190668, -111.9397690 33.4190666, -111.9398030 33.4190672)",
140,140,0,91,90,-1,-1,6,residential,residential,1.000000,0.030160,60.000000,51.000000,0.030160,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9398030 33.4190672, -111.9397690 33.4190666, -111.9394786 33.4190668)",
141,141,0,91,92,-1,-1,6,residential,residential,1.000000,0.004680,60.000000,51.000000,0.004680,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9398030 33.4190672, -111.9398533 33.4190667)",
142,142,0,92,91,-1,-1,6,residential,residential,1.000000,0.004680,60.000000,51.000000,0.004680,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9398533 33.4190667, -111.9398030 33.4190672)",
143,143,0,93,94,-1,-1,6,residential,residential,1.000000,0.006320,60.000000,51.000000,0.006320,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381506 33.4218987, -111.9381490 33.4218417)",
144,144,0,94,93,-1,-1,6,residential,residential,1.000000,0.006320,60.000000,51.000000,0.006320,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381490 33.4218417, -111.9381506 33.4218987)",
145,145,0,94,95,-1,-1,6,residential,residential,1.000000,0.069410,60.000000,51.000000,0.069410,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381490 33.4218417, -111.9381410 33.4212157)",
146,146,0,95,94,-1,-1,6,residential,residential,1.000000,0.069410,60.000000,51.000000,0.069410,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381410 33.4212157, -111.9381490 33.4218417)",
147,147,0,95,96,-1,-1,6,residential,residential,1.000000,0.077650,60.000000,51.000000,0.077650,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381410 33.4212157, -111.9381320 33.4205154)",
148,148,0,96,95,-1,-1,6,residential,residential,1.000000,0.077650,60.000000,51.000000,0.077650,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381320 33.4205154, -111.9381410 33.4212157)",
149,149,0,96,97,-1,-1,6,residential,residential,1.000000,0.024310,60.000000,51.000000,0.024310,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381320 33.4205154, -111.9381258 33.4202962)",
150,150,0,97,96,-1,-1,6,residential,residential,1.000000,0.024310,60.000000,51.000000,0.024310,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381258 33.4202962, -111.9381320 33.4205154)",
151,151,0,97,98,-1,-1,6,residential,residential,1.000000,0.008030,60.000000,51.000000,0.008030,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381258 33.4202962, -111.9381248 33.4202238)",
152,152,0,98,97,-1,-1,6,residential,residential,1.000000,0.008030,60.000000,51.000000,0.008030,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381248 33.4202238, -111.9381258 33.4202962)",
153,153,0,98,99,-1,-1,6,residential,residential,1.000000,0.013530,60.000000,51.000000,0.013530,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381248 33.4202238, -111.9381226 33.4201018)",
154,154,0,99,98,-1,-1,6,residential,residential,1.000000,0.013530,60.000000,51.000000,0.013530,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381226 33.4201018, -111.9381248 33.4202238)",
155,155,0,99,100,-1,-1,6,residential,residential,1.000000,0.015430,60.000000,51.000000,0.015430,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381226 33.4201018, -111.9381211 33.4199626)",
156,156,0,100,99,-1,-1,6,residential,residential,1.000000,0.015430,60.000000,51.000000,0.015430,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381211 33.4199626, -111.9381226 33.4201018)",
157,157,0,100,101,-1,-1,6,residential,residential,1.000000,0.030850,60.000000,51.000000,0.030850,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381211 33.4199626, -111.9381172 33.4196844)",
158,158,0,101,100,-1,-1,6,residential,residential,1.000000,0.030850,60.000000,51.000000,0.030850,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381172 33.4196844, -111.9381211 33.4199626)",
159,159,0,101,102,-1,-1,6,residential,residential,1.000000,0.061020,60.000000,51.000000,0.061020,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381172 33.4196844, -111.9381214 33.4191340)",
160,160,0,102,101,-1,-1,6,residential,residential,1.000000,0.061020,60.000000,51.000000,0.061020,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381214 33.4191340, -111.9381172 33.4196844)",
161,161,0,102,88,-1,-1,6,residential,residential,1.000000,0.005340,60.000000,51.000000,0.005340,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381214 33.4191340, -111.9381322 33.4190867)",
162,162,0,88,102,-1,-1,6,residential,residential,1.000000,0.005340,60.000000,51.000000,0.005340,1000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381322 33.4190867, -111.9381214 33.4191340)",
163,163,0,103,104,-1,-1,5,tertiary,tertiary,1.000000,0.078010,60.000000,51.000000,0.078010,1200.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9349858 33.4250908, -111.9349838 33.4248448, -111.9349821 33.4243872)",
164,164,0,104,103,-1,-1,5,tertiary,tertiary,1.000000,0.078010,60.000000,51.000000,0.078010,1200.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9349821 33.4243872, -111.9349838 33.4248448, -111.9349858 33.4250908)",
165,165,0,104,19,-1,-1,5,tertiary,tertiary,1.000000,0.006040,60.000000,51.000000,0.006040,1200.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9349821 33.4243872, -111.9349819 33.4243327)",
166,166,0,19,104,-1,-1,5,tertiary,tertiary,1.000000,0.006040,60.000000,51.000000,0.006040,1200.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9349819 33.4243327, -111.9349821 33.4243872)",
167,167,0,19,105,-1,-1,5,tertiary,tertiary,1.000000,0.007200,60.000000,51.000000,0.007200,1200.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9349819 33.4243327, -111.9349810 33.4242678)",
168,168,0,105,19,-1,-1,5,tertiary,tertiary,1.000000,0.007200,60.000000,51.000000,0.007200,1200.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9349810 33.4242678, -111.9349819 33.4243327)",
169,169,0,105,106,-1,-1,5,tertiary,tertiary,1.000000,0.086010,60.000000,51.000000,0.086010,1200.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9349810 33.4242678, -111.9349897 33.4234920)",
